State Exports by NAICS Commodities,,,,
Current date: 11/14/2018 6:34 PM (Eastern Standard Time),,,,
State,Commodity,Country,Time,Total Exports Value ($US)
Nevada,316 Leather & Allied Products,World Total,2016,"48,204,388"
Nevada,316 Leather & Allied Products,World Total,2017,"32,915,045"
Nevada,321 Wood Products,World Total,2002,"1,257,932"
Nevada,321 Wood Products,World Total,2003,"2,615,974"
Nevada,321 Wood Products,World Total,2004,"7,311,216"
Nevada,321 Wood Products,World Total,2005,"7,538,962"
Nevada,321 Wood Products,World Total,2006,"9,750,607"
Nevada,321 Wood Products,World Total,2007,"9,160,964"
Nevada,321 Wood Products,World Total,2008,"11,106,981"
Nevada,321 Wood Products,World Total,2009,"9,123,423"
Nevada,321 Wood Products,World Total,2010,"11,679,233"
Nevada,321 Wood Products,World Total,2011,"12,358,558"
Nevada,321 Wood Products,World Total,2012,"16,640,765"
Nevada,321 Wood Products,World Total,2013,"4,148,751"
Nevada,321 Wood Products,World Total,2014,"3,391,001"
Nevada,321 Wood Products,World Total,2015,"2,008,498"
Nevada,321 Wood Products,World Total,2016,"3,596,663"
Nevada,321 Wood Products,World Total,2017,"3,103,940"
Nevada,322 Paper,World Total,2002,"5,583,550"
Nevada,322 Paper,World Total,2003,"4,061,279"
Nevada,322 Paper,World Total,2004,"3,131,971"
Nevada,322 Paper,World Total,2005,"5,057,756"
Nevada,322 Paper,World Total,2006,"7,820,688"
Nevada,322 Paper,World Total,2007,"4,012,314"
Nevada,322 Paper,World Total,2008,"4,136,406"
Nevada,322 Paper,World Total,2009,"6,892,122"
Nevada,322 Paper,World Total,2010,"11,299,601"
Nevada,322 Paper,World Total,2011,"10,282,050"
Nevada,322 Paper,World Total,2012,"12,071,271"
Nevada,322 Paper,World Total,2013,"12,246,134"
Nevada,322 Paper,World Total,2014,"12,347,496"
Nevada,322 Paper,World Total,2015,"16,964,560"
Nevada,322 Paper,World Total,2016,"11,913,272"
Nevada,322 Paper,World Total,2017,"13,870,066"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2002,"22,046,236"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2003,"24,440,269"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2004,"35,032,394"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2005,"43,406,268"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2006,"64,326,735"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2007,"56,451,144"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2008,"24,868,106"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2009,"30,331,809"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2010,"39,280,987"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2011,"33,005,558"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2012,"33,573,457"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2013,"36,890,317"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2014,"33,459,941"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2015,"19,144,475"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2016,"13,747,456"
Nevada,"323 Printed Matter And Related Products, Nesoi",World Total,2017,"21,091,182"
Nevada,324 Petroleum & Coal Products,World Total,2002,"282,127"
Nevada,324 Petroleum & Coal Products,World Total,2003,"618,416"
Nevada,324 Petroleum & Coal Products,World Total,2004,"516,444"
Nevada,324 Petroleum & Coal Products,World Total,2005,"412,342"
Nevada,324 Petroleum & Coal Products,World Total,2006,"549,181"
Nevada,324 Petroleum & Coal Products,World Total,2007,"522,850"
Nevada,324 Petroleum & Coal Products,World Total,2008,"1,456,277"
Nevada,324 Petroleum & Coal Products,World Total,2009,"952,808"
Nevada,324 Petroleum & Coal Products,World Total,2010,"2,340,136"
Nevada,324 Petroleum & Coal Products,World Total,2011,"1,117,668"
Nevada,324 Petroleum & Coal Products,World Total,2012,"2,117,586"
Nevada,324 Petroleum & Coal Products,World Total,2013,"1,091,160"
Nevada,324 Petroleum & Coal Products,World Total,2014,"986,013"
Nevada,324 Petroleum & Coal Products,World Total,2015,"1,297,384"
Nevada,324 Petroleum & Coal Products,World Total,2016,"10,945,927"
Nevada,324 Petroleum & Coal Products,World Total,2017,"1,221,349"
Nevada,325 Chemicals,World Total,2002,"49,834,271"
Nevada,325 Chemicals,World Total,2003,"41,815,614"
Nevada,325 Chemicals,World Total,2004,"44,335,003"
Nevada,325 Chemicals,World Total,2005,"56,730,576"
Nevada,325 Chemicals,World Total,2006,"42,951,206"
Nevada,325 Chemicals,World Total,2007,"55,900,945"
Nevada,325 Chemicals,World Total,2008,"76,679,431"
Nevada,325 Chemicals,World Total,2009,"47,865,705"
Nevada,325 Chemicals,World Total,2010,"107,151,190"
Nevada,325 Chemicals,World Total,2011,"223,133,664"
Nevada,325 Chemicals,World Total,2012,"185,549,512"
Nevada,325 Chemicals,World Total,2013,"161,586,212"
Nevada,325 Chemicals,World Total,2014,"146,079,368"
Nevada,325 Chemicals,World Total,2015,"147,576,703"
Nevada,325 Chemicals,World Total,2016,"211,486,903"
Nevada,325 Chemicals,World Total,2017,"259,124,435"
Nevada,326 Plastics & Rubber Products,World Total,2002,"44,058,879"
Nevada,326 Plastics & Rubber Products,World Total,2003,"30,361,645"
Nevada,326 Plastics & Rubber Products,World Total,2004,"44,033,115"
Nevada,326 Plastics & Rubber Products,World Total,2005,"55,040,960"
Nevada,326 Plastics & Rubber Products,World Total,2006,"62,484,608"
Nevada,326 Plastics & Rubber Products,World Total,2007,"51,720,248"
Nevada,326 Plastics & Rubber Products,World Total,2008,"67,936,529"
Nevada,326 Plastics & Rubber Products,World Total,2009,"46,098,157"
Nevada,326 Plastics & Rubber Products,World Total,2010,"59,906,112"
Nevada,326 Plastics & Rubber Products,World Total,2011,"69,594,569"
Nevada,326 Plastics & Rubber Products,World Total,2012,"88,465,713"
Nevada,326 Plastics & Rubber Products,World Total,2013,"90,232,166"
Nevada,326 Plastics & Rubber Products,World Total,2014,"82,858,437"
Nevada,326 Plastics & Rubber Products,World Total,2015,"78,508,841"
Nevada,326 Plastics & Rubber Products,World Total,2016,"84,870,552"
Nevada,326 Plastics & Rubber Products,World Total,2017,"87,613,988"
Nevada,327 Nonmetallic Mineral Products,World Total,2002,"5,032,259"
Nevada,327 Nonmetallic Mineral Products,World Total,2003,"5,414,277"
Nevada,327 Nonmetallic Mineral Products,World Total,2004,"8,774,546"
Nevada,327 Nonmetallic Mineral Products,World Total,2005,"13,412,414"
Nevada,327 Nonmetallic Mineral Products,World Total,2006,"17,849,295"
Nevada,327 Nonmetallic Mineral Products,World Total,2007,"21,287,427"
Nevada,327 Nonmetallic Mineral Products,World Total,2008,"14,102,557"
Nevada,327 Nonmetallic Mineral Products,World Total,2009,"27,308,687"
Nevada,327 Nonmetallic Mineral Products,World Total,2010,"35,572,403"
Nevada,327 Nonmetallic Mineral Products,World Total,2011,"40,867,319"
Nevada,327 Nonmetallic Mineral Products,World Total,2012,"39,143,309"
Nevada,327 Nonmetallic Mineral Products,World Total,2013,"37,855,223"
Nevada,327 Nonmetallic Mineral Products,World Total,2014,"41,545,316"
Nevada,327 Nonmetallic Mineral Products,World Total,2015,"39,574,487"
Nevada,327 Nonmetallic Mineral Products,World Total,2016,"34,718,620"
Nevada,327 Nonmetallic Mineral Products,World Total,2017,"39,196,894"
Nevada,331 Primary Metal Mfg,World Total,2002,"27,160,128"
Nevada,331 Primary Metal Mfg,World Total,2003,"672,231,234"
Nevada,331 Primary Metal Mfg,World Total,2004,"1,274,557,809"
Nevada,331 Primary Metal Mfg,World Total,2005,"1,846,936,611"
Nevada,331 Primary Metal Mfg,World Total,2006,"2,686,890,008"
Nevada,331 Primary Metal Mfg,World Total,2007,"2,613,256,976"
Nevada,331 Primary Metal Mfg,World Total,2008,"2,907,182,763"
Nevada,331 Primary Metal Mfg,World Total,2009,"2,902,356,635"
Nevada,331 Primary Metal Mfg,World Total,2010,"2,404,839,819"
Nevada,331 Primary Metal Mfg,World Total,2011,"3,702,006,186"
Nevada,331 Primary Metal Mfg,World Total,2012,"5,444,004,138"
Nevada,331 Primary Metal Mfg,World Total,2013,"3,949,971,596"
